container_id,dataset,horizon,horizon_min,label,best_r2,second_best_r2,margin,n_candidates,nnls,chronos2,timesfm,granite_ttm
c_65964,alibaba,h010,10,chronos2,0.2818230523003472,0.08852445913396112,0.1932985931663861,4,0.08852445913396112,0.2818230523003472,-0.0005337922519150773,-0.31608785694203534
c_65964,alibaba,h030,30,timesfm,-0.6581905450439061,-0.7852474944760099,0.12705694943210388,4,-0.9370928446120061,-0.7852474944760099,-0.6581905450439061,-1.376807510702608
c_65964,alibaba,h060,60,granite_ttm,-0.15270252580055566,-0.21430703849144428,0.061604512690888624,4,-0.21430703849144428,-0.21926229508196737,-0.5330527296475926,-0.15270252580055566
c_65964,alibaba,h120,120,nnls,-0.21062554836811764,-0.308555727690333,0.09793017932221537,4,-0.21062554836811764,-0.3353757505063657,-0.5109898545434495,-0.308555727690333
c_6597,alibaba,h010,10,granite_ttm,-4.278804159789624,-7.890623019908579,3.611818860118955,4,-7.890623019908579,-8.503850117944944,-7.954399269208896,-4.278804159789624
c_6597,alibaba,h030,30,nnls,-1.2364261616874037,-8.296427666930937,7.060001505243533,4,-1.2364261616874037,-8.296427666930937,-29.50872450856853,-18.3586815753868
c_6597,alibaba,h060,60,chronos2,-0.6335478283110119,-0.7505755594812809,0.11702773117026899,4,-1.5561623104370512,-0.6335478283110119,-0.7505755594812809,-6.821343897393506
c_6597,alibaba,h120,120,nnls,-0.008028625747045437,-0.02570354662071006,0.017674920873664623,4,-0.008028625747045437,-0.02570354662071006,-0.1424614445542116,-0.2618038793528137
c_65987,alibaba,h010,10,timesfm,0.041827973355076264,0.022624845583583908,0.019203127771492357,4,0.022624845583583908,-0.036175403817281016,0.041827973355076264,-0.14675396874671676
c_65987,alibaba,h030,30,timesfm,-0.2539044019302983,-0.2690301827862691,0.015125780855970827,4,-0.36071907335410813,-0.404028183207489,-0.2539044019302983,-0.2690301827862691
c_65987,alibaba,h060,60,nnls,0.0105811993256536,-0.13885792223911975,0.14943912156477335,4,0.0105811993256536,-0.3611111011525736,-0.13885792223911975,-0.5745794051011948
c_65987,alibaba,h120,120,timesfm,-0.3133922934306479,-0.7526668319872101,0.4392745385565622,4,-0.8880044586624685,-0.7526668319872101,-0.3133922934306479,-0.8137569880031623
c_65990,alibaba,h010,10,chronos2,0.3108008889590993,0.023639231966560592,0.2871616569925387,4,0.023639231966560592,0.3108008889590993,-0.1529584179319885,-0.06244923686873882
c_65990,alibaba,h030,30,chronos2,-0.5800130208333334,-0.6007972294281292,0.020784208594795794,4,-1.0976567820880443,-0.5800130208333334,-0.6007972294281292,-1.0956071381606498
c_65990,alibaba,h060,60,nnls,-0.7231797119166785,-1.611688352098652,0.8885086401819735,4,-0.7231797119166785,-1.611688352098652,-1.8762878191811905,-2.67257699366739
c_65990,alibaba,h120,120,nnls,-0.10599475274839021,-0.2422815958658855,0.13628684311749528,4,-0.10599475274839021,-0.2422815958658855,-0.6749568009643439,-0.8044587222734587
c_66006,alibaba,h010,10,nnls,0.6455052030950529,0.632659410556258,0.01284579253879492,4,0.6455052030950529,0.632659410556258,0.5972827847993396,0.3872333133579916
c_66006,alibaba,h030,30,nnls,0.4243946071927871,0.3390113719995471,0.08538323519323998,4,0.4243946071927871,0.3390113719995471,0.18678836511571884,-0.06839283936131046
c_66006,alibaba,h060,60,nnls,0.6111215481641257,0.3466411610205832,0.2644803871435425,4,0.6111215481641257,0.3466411610205832,0.2531770034457105,-0.02217771938512425
c_66006,alibaba,h120,120,nnls,0.06407711547636874,-0.2317254920514762,0.29580260752784493,4,0.06407711547636874,-0.2317254920514762,-0.3315007660347489,-0.39826199809576335
c_6602,alibaba,h010,10,nnls,0.818390053453881,0.8053581851652298,0.013031868288651216,4,0.818390053453881,0.8053581851652298,0.37936245608465535,0.10843309508089982
c_6602,alibaba,h030,30,chronos2,-0.11012633417693674,-0.5863412821495675,0.47621494797263075,4,-0.5863412821495675,-0.11012633417693674,-1.6526097765767398,-2.493461351058154
c_6602,alibaba,h060,60,granite_ttm,-0.12066942320896246,-0.37764041163340334,0.2569709884244409,4,-0.5486782950755256,-0.37764041163340334,-0.5528030506620618,-0.12066942320896246
c_6602,alibaba,h120,120,nnls,-1.05242837694108,-1.1980474446749487,0.14561906773386868,4,-1.05242837694108,-1.8903336958451704,-1.1980474446749487,-2.845995089608452
c_66037,alibaba,h010,10,nnls,0.7790951751804495,0.7308391459536269,0.048256029226822594,4,0.7790951751804495,0.7308391459536269,0.5784252987482593,0.39060519230237645
c_66037,alibaba,h030,30,timesfm,0.06338457962350297,-0.13188925444098754,0.1952738340644905,4,-0.26208531206748575,-0.13188925444098754,0.06338457962350297,-0.18472191312076625
c_66037,alibaba,h060,60,timesfm,0.010439101201983214,-0.13327752976190488,0.1437166309638881,4,-0.18970062729841475,-0.13327752976190488,0.010439101201983214,-0.17943716390374753
c_66037,alibaba,h120,120,timesfm,-0.29076912852348014,-0.3669067936838126,0.07613766516033249,4,-0.6688360415284509,-0.3669067936838126,-0.29076912852348014,-0.550799385604622
c_66049,alibaba,h010,10,chronos2,-0.10574287280701755,-0.33649377027527483,0.23075089746825728,4,-0.33649377027527483,-0.10574287280701755,-0.5554818546265512,-1.9430760531817581
c_66049,alibaba,h030,30,timesfm,-0.31142992180229023,-0.7533952328159645,0.4419653110136743,4,-0.8623685496599833,-0.7533952328159645,-0.31142992180229023,-1.683338225151497
c_66049,alibaba,h060,60,timesfm,-0.1731668015234411,-0.45230863827039003,0.2791418367469489,4,-0.45230863827039003,-0.5720573793490458,-0.1731668015234411,-0.5443037054463091
c_66049,alibaba,h120,120,nnls,-0.3522762962411343,-0.534771182152268,0.18249488591113372,4,-0.3522762962411343,-0.753984115448505,-0.6688451189865312,-0.534771182152268
c_66058,alibaba,h010,10,chronos2,0.9505249547818223,0.9379654841991004,0.012559470582721888,4,0.9379654841991004,0.9505249547818223,0.8820658963824797,0.6231578583291497
c_66058,alibaba,h030,30,timesfm,0.8617182471808118,0.8543030271236921,0.007415220057119698,4,0.8543030271236921,0.8243203321775538,0.8617182471808118,0.42384736311110216
c_66058,alibaba,h060,60,nnls,0.8231645545970065,0.8063041161390547,0.01686043845795182,4,0.8231645545970065,0.6626249256511395,0.8063041161390547,0.2777414444388747
c_66058,alibaba,h120,120,nnls,0.6836401952131459,0.5817448938549556,0.10189530135819025,4,0.6836401952131459,0.44433581680262024,0.5817448938549556,-0.20252619877524647
c_6607,alibaba,h010,10,timesfm,0.38752363478909313,0.3743503058471319,0.013173328941961215,4,0.24823928403650852,0.3743503058471319,0.38752363478909313,0.152793464649158
c_6607,alibaba,h030,30,timesfm,0.34085194053896894,0.244156732461698,0.09669520807727094,4,0.244156732461698,0.22864849064625847,0.34085194053896894,0.08106586100460944
c_6607,alibaba,h060,60,nnls,0.5007627894644089,0.3750716086159487,0.1256911808484602,4,0.5007627894644089,0.3750716086159487,0.22267059611734252,-0.30686237765543845
c_6607,alibaba,h120,120,nnls,-0.07746206365593822,-0.344886341466329,0.2674242778103908,4,-0.07746206365593822,-0.610369964262508,-0.344886341466329,-0.4031858942144244
c_66134,alibaba,h010,10,nnls,0.8400177203015443,0.7920634808996156,0.04795423940192867,4,0.8400177203015443,0.7920634808996156,-0.8867396222613813,-0.3318053688075415
c_66134,alibaba,h030,30,timesfm,-0.0526425867850433,-0.06287485113291802,0.01023226434787472,4,-0.0634315279149702,-0.06287485113291802,-0.0526425867850433,-0.1275903014963633
c_66134,alibaba,h060,60,timesfm,-0.05224867169277925,-0.05525014878669254,0.003001477093913296,4,-0.6498780633294294,-0.05525014878669254,-0.05224867169277925,-0.42289312841170146
c_66134,alibaba,h120,120,timesfm,-0.052482541279246675,-0.05489257116777568,0.0024100298885290083,4,-2.3214493596017363,-0.05489257116777568,-0.052482541279246675,-0.49831082294374296
c_66147,alibaba,h010,10,chronos2,0.7433514133775477,0.736169419508838,0.007181993868709768,4,0.736169419508838,0.7433514133775477,0.7204857007611072,0.6484018679726551
c_66147,alibaba,h030,30,timesfm,0.7557018137756383,0.7107252038043479,0.04497660997129038,4,0.6206418238671552,0.7107252038043479,0.7557018137756383,0.5499155531959614
c_66147,alibaba,h060,60,chronos2,0.5469345780835544,0.503188880348926,0.04374569773462844,4,0.503188880348926,0.5469345780835544,0.49578915752752606,0.2642970964067026
c_66147,alibaba,h120,120,nnls,0.6037295545662196,0.2268523117024811,0.37687724286373847,4,0.6037295545662196,0.22429454147124173,0.2268523117024811,0.2229701536900014
c_66152,alibaba,h010,10,nnls,0.8797984608562777,0.8791730393140107,0.0006254215422669684,4,0.8797984608562777,0.8791730393140107,0.8663912277262505,0.7300883502823511
c_66152,alibaba,h030,30,nnls,0.6106334822884734,0.580186954886428,0.030446527402045342,4,0.6106334822884734,0.5598343428267681,0.580186954886428,0.4948672614260151
c_66152,alibaba,h060,60,nnls,0.7486692900536549,0.6187425254906207,0.1299267645630342,4,0.7486692900536549,0.6036479304831833,0.6187425254906207,0.3979674242958552
c_66152,alibaba,h120,120,nnls,0.7232896900698477,0.43774168709892236,0.2855480029709253,4,0.7232896900698477,0.43774168709892236,0.3364501678905467,-0.0017206387331401007
c_66166,alibaba,h010,10,chronos2,0.9958852982797429,0.9952997308261962,0.0005855674535467648,4,0.9942738958584783,0.9958852982797429,0.9952997308261962,0.7257014693869667
c_66166,alibaba,h030,30,timesfm,0.8681258347674412,0.5663612001307323,0.3017646346367089,4,0.5663612001307323,0.14789877468669788,0.8681258347674412,0.5110665317034019
c_66166,alibaba,h060,60,timesfm,-0.5471849406658591,-1.3904162690839694,0.8432313284181103,4,-22.61826051175806,-1.3904162690839694,-0.5471849406658591,-7.625726391034
c_66166,alibaba,h120,120,nnls,-0.0811356801800931,-0.7236569347256219,0.6425212545455288,4,-0.0811356801800931,-1.312323781431814,-0.7236569347256219,-215.51695938874482
c_66178,alibaba,h010,10,chronos2,0.4083588957055214,0.3087627747975441,0.09959612090797731,4,0.3087627747975441,0.4083588957055214,-3.267375655806557,-1.562814067108239
c_66178,alibaba,h030,30,granite_ttm,-0.30326065246745326,-0.4677913109515688,0.16453065848411552,4,-0.4677913109515688,-0.6114621629901962,-0.8095825983488343,-0.30326065246745326
c_66178,alibaba,h060,60,chronos2,0.0744555197050012,-0.18626273506013646,0.26071825476513766,4,-0.18626273506013646,0.0744555197050012,-0.2948521897769285,-0.8041233411832494
c_66178,alibaba,h120,120,timesfm,-0.06867155478947007,-0.07489899657548826,0.006227441786018195,4,-0.07489899657548826,-0.0985132050463895,-0.06867155478947007,-0.08670077882446625
c_66193,alibaba,h010,10,nnls,0.8614500695310754,0.8403723099342505,0.021077759596824897,4,0.8614500695310754,0.8403723099342505,0.7992388098176814,0.7352921274050501
c_66193,alibaba,h030,30,timesfm,0.8723767290033105,0.7849620284973298,0.08741470050598077,4,0.779545473024738,0.7849620284973298,0.8723767290033105,0.6615343492764587
c_66193,alibaba,h060,60,nnls,0.6410155627814051,0.56971192971254,0.07130363306886511,4,0.6410155627814051,0.56971192971254,0.5473849172592331,0.23362679695576172
c_66193,alibaba,h120,120,nnls,0.23217838240925526,0.08296189996786085,0.1492164824413944,4,0.23217838240925526,0.032652659269697626,0.08296189996786085,0.06339620166663629
c_662,alibaba,h010,10,chronos2,0.9514680835308057,0.942981966384232,0.008486117146573657,4,0.942981966384232,0.9514680835308057,0.39749796753114164,0.3323733354209486
c_662,alibaba,h030,30,timesfm,0.63420703461353,0.5577892359244789,0.07641779868905108,4,0.5577892359244789,0.1298416842396506,0.63420703461353,0.4648933495365747
c_662,alibaba,h060,60,nnls,0.2816146958448549,0.11966862559450442,0.16194607025035046,4,0.2816146958448549,-0.17540837517447283,0.11966862559450442,0.09286442637150727
c_662,alibaba,h120,120,nnls,0.38093196969769794,0.275634206950801,0.10529776274689695,4,0.38093196969769794,0.275634206950801,0.09011058354290213,-0.18319783615685226
c_66232,alibaba,h010,10,nnls,0.8845245515839382,0.86455637257957,0.019968179004368203,4,0.8845245515839382,0.8374386405981273,0.86455637257957,0.7476613606110906
c_66232,alibaba,h030,30,timesfm,0.7706450279289576,0.764145932021784,0.006499095907173569,4,0.7485102844236735,0.764145932021784,0.7706450279289576,0.6427772765197102
c_66232,alibaba,h060,60,nnls,0.5108073728678484,0.49613472383634305,0.014672649031505336,4,0.5108073728678484,0.49613472383634305,0.44478348224762654,0.3013798573495784
c_66232,alibaba,h120,120,nnls,0.3978085609689198,0.2779041226665828,0.11990443830233699,4,0.3978085609689198,0.2707905073175577,0.2779041226665828,0.0609473039563847
c_6627,alibaba,h010,10,nnls,0.8725859963514729,0.8720560907160194,0.0005299056354535203,4,0.8725859963514729,0.8720560907160194,0.7974925206009021,0.4371768845111934
c_6627,alibaba,h030,30,nnls,0.8054649642593223,0.7702012093089677,0.03526375495035461,4,0.8054649642593223,0.7325335262447313,0.7702012093089677,0.3850322892467819
c_6627,alibaba,h060,60,chronos2,0.6885374752712332,0.6621021580423174,0.02643531722891579,4,0.6621021580423174,0.6885374752712332,0.5143112121589759,-0.03695432811495181
c_6627,alibaba,h120,120,nnls,0.32629541200277545,-0.46356877363110427,0.7898641856338797,4,0.32629541200277545,-0.46356877363110427,-0.696181391321284,-1.385821202158942
c_66274,alibaba,h010,10,nnls,-0.40090489200604984,-0.6661010742187501,0.26519618221270025,4,-0.40090489200604984,-0.6661010742187501,-0.736578758010443,-0.7769252925874612
c_66274,alibaba,h030,30,nnls,-0.34796171517168073,-0.6795255526610608,0.3315638374893801,4,-0.34796171517168073,-1.0901053292410712,-0.6795255526610608,-0.836667137250644
c_66274,alibaba,h060,60,timesfm,-0.06114028055801657,-0.06387492344734835,0.0027346428893317842,4,-0.06387492344734835,-0.5349360874720981,-0.06114028055801657,-0.29450916767851454
c_66274,alibaba,h120,120,timesfm,-0.33323910399341883,-0.6209196599000597,0.2876805559066409,4,-0.816142463285213,-1.086338996887207,-0.33323910399341883,-0.6209196599000597
c_66279,alibaba,h010,10,granite_ttm,0.05188455409596959,0.019508963945933155,0.03237559015003644,4,0.019508963945933155,0.003846806203713249,-0.011193960894889221,0.05188455409596959
c_66279,alibaba,h030,30,timesfm,0.7740061685459756,0.7572389460511679,0.016767222494807665,4,0.644983011373756,0.7572389460511679,0.7740061685459756,-3.080508028537958
c_66279,alibaba,h060,60,chronos2,-0.5021611898625429,-0.5668245310529734,0.06466334119043049,4,-0.5668245310529734,-0.5021611898625429,-2.0752649546834654,-20.453799139073517
c_66279,alibaba,h120,120,chronos2,0.1411203577898551,-0.17167895192679405,0.31279930971664915,4,-0.210073758150378,0.1411203577898551,-0.17167895192679405,-5.248724908072634
c_66288,alibaba,h010,10,nnls,0.9232952233463548,0.9011768870288693,0.0221183363174855,4,0.9232952233463548,0.9011768870288693,0.8814443866834626,0.6371158742625406
c_66288,alibaba,h030,30,nnls,0.8390882045940502,0.8088346484474261,0.03025355614662406,4,0.8390882045940502,0.8025574280807213,0.8088346484474261,0.4291659019029884
c_66288,alibaba,h060,60,nnls,0.813938763316413,0.7461964824412128,0.06774228087520018,4,0.813938763316413,0.7461964824412128,0.7057123804454253,0.1258956178470637
c_66288,alibaba,h120,120,nnls,0.7663205724880593,0.456065188172043,0.3102553843160163,4,0.7663205724880593,0.456065188172043,0.33353586822277526,-0.11711117454605491
c_66306,alibaba,h010,10,nnls,0.12719058257941418,0.020562941028225867,0.10662764155118831,4,0.12719058257941418,0.020562941028225867,-0.4030747188762185,-0.5663752461796856
c_66306,alibaba,h030,30,chronos2,-0.14244249131944464,-0.43489200797562155,0.2924495166561769,4,-0.43489200797562155,-0.14244249131944464,-0.45416780662506406,-2.321951449089227
c_66306,alibaba,h060,60,nnls,0.027048770431829072,-0.2677001953125,0.2947489657443291,4,0.027048770431829072,-0.2677001953125,-0.2747405779389631,-1.5503770880431555
c_66306,alibaba,h120,120,nnls,0.1478297337642419,0.10202250026170234,0.04580723350253957,4,0.1478297337642419,-0.375014909351145,-0.14200427306997443,0.10202250026170234
c_66328,alibaba,h010,10,timesfm,0.9382677111844164,0.8523480978850788,0.08591961329933762,4,0.8523480978850788,0.828788197413056,0.9382677111844164,0.8085638457985315
c_66328,alibaba,h030,30,nnls,0.5692063725695651,0.38225043998969777,0.1869559325798673,4,0.5692063725695651,0.38225043998969777,0.3067922196733892,0.2703581520880608
c_66328,alibaba,h060,60,nnls,0.7138662026118702,0.7095162847398389,0.004349917872031317,4,0.7138662026118702,0.7095162847398389,0.6274014232349439,0.15645811822210498
c_66328,alibaba,h120,120,nnls,0.4593596832183159,0.4531735057514643,0.006186177466851572,4,0.4593596832183159,0.28133665913834016,0.4531735057514643,-0.12168260516000684
c_66334,alibaba,h010,10,nnls,0.9490437983155519,0.9422715465474573,0.006772251768094595,4,0.9490437983155519,0.9422715465474573,0.9106838305937315,0.8317689925351011
c_66334,alibaba,h030,30,chronos2,0.3942994731550281,0.366388861963829,0.027910611191199086,4,0.366388861963829,0.3942994731550281,0.33272454016884534,-0.02421639964839306
c_66334,alibaba,h060,60,nnls,0.39475328858653236,0.3833908574810113,0.011362431105521043,4,0.39475328858653236,0.3833908574810113,0.35644256153808307,-0.018398656558564763
c_66334,alibaba,h120,120,chronos2,-0.18505109820449572,-0.1998595492140951,0.014808451009599377,4,-0.1998595492140951,-0.18505109820449572,-0.21755146119257773,-0.5307021184953913
c_66339,alibaba,h010,10,timesfm,0.9211898753541009,0.9183945596410649,0.0027953157130360395,4,0.9120359650917306,0.9183945596410649,0.9211898753541009,0.6818921813511447
c_66339,alibaba,h030,30,timesfm,0.7178367468370305,0.5757382978782934,0.14209844895873702,4,0.5293006865250869,0.4733173828125,0.7178367468370305,0.5757382978782934
c_66339,alibaba,h060,60,chronos2,0.5242848822158943,0.5211412326432031,0.0031436495726911984,4,0.5211412326432031,0.5242848822158943,0.40514255038674896,0.0388375458234802
c_66339,alibaba,h120,120,nnls,0.11670944565383745,-0.07594159977559123,0.19265104542942868,4,0.11670944565383745,-0.07594159977559123,-0.14960018282759946,-0.34692828829423483
c_66345,alibaba,h010,10,chronos2,-0.09940414392983521,-0.11019019514230921,0.010786051212474002,4,-0.11019019514230921,-0.09940414392983521,-4.190029314876905,-4.301840202196045
c_66345,alibaba,h030,30,nnls,-2.8957137830354975,-3.8224573343458923,0.9267435513103948,4,-2.8957137830354975,-4.536497060892283,-3.8224573343458923,-5.049037349901646
c_66345,alibaba,h060,60,timesfm,-1.4251722226572445,-2.2221680393517027,0.7969958166944582,4,-2.2221680393517027,-5.031615724601593,-1.4251722226572445,-3.637633889685519
c_66345,alibaba,h120,120,nnls,-0.04984016624966636,-0.07585589087307598,0.02601572462340962,4,-0.04984016624966636,-0.08299033381072562,-0.08097466497720429,-0.07585589087307598
c_6637,alibaba,h010,10,chronos2,0.8712627776496811,0.8684622795475672,0.002800498102113913,4,0.8684622795475672,0.8712627776496811,0.7387044729580452,0.41291052813922413
c_6637,alibaba,h030,30,chronos2,0.6851146840991535,0.674007251727357,0.011107432371796566,4,0.6461972061959911,0.6851146840991535,0.674007251727357,0.19985357965117123
c_6637,alibaba,h060,60,nnls,0.6785861889472782,0.6557291472913518,0.02285704165592639,4,0.6785861889472782,0.6417863843928022,0.6557291472913518,0.184214472751288
c_6637,alibaba,h120,120,nnls,0.49750510961537664,0.41063295225057517,0.08687215736480147,4,0.49750510961537664,0.13479498478883312,0.41063295225057517,-0.1547296550307269
c_66372,alibaba,h010,10,timesfm,0.5966371877323009,0.42358973196817673,0.17304745576412417,4,0.42358973196817673,0.4007039807506443,0.5966371877323009,0.15748189589180728
c_66372,alibaba,h030,30,timesfm,0.09447266460735204,-0.0011967924452320755,0.09566945705258412,4,-0.13439255740616907,-0.0011967924452320755,0.09447266460735204,-0.36791705684833764
c_66372,alibaba,h060,60,chronos2,-0.6984407194368132,-0.8159121428128993,0.11747142337608607,4,-0.8159121428128993,-0.6984407194368132,-1.048020423288115,-4.855830564556319
c_66372,alibaba,h120,120,timesfm,0.012162418358560356,0.011111731961013338,0.0010506863975470182,4,0.011111731961013338,-0.07019607706850528,0.012162418358560356,-0.6581557581855624
c_66391,alibaba,h010,10,granite_ttm,-0.039616354032049994,-0.09995335703752128,0.06033700300547129,4,-0.09995335703752128,-0.12930719523016676,-0.11822046642620676,-0.039616354032049994
c_66391,alibaba,h030,30,granite_ttm,-0.019598365837011578,-0.023707833374871257,0.004109467537859679,4,-0.023707833374871257,-0.11780505549539799,-0.06277783338539145,-0.019598365837011578
c_66391,alibaba,h060,60,granite_ttm,-0.06425772636970861,-0.20281892463851015,0.13856119826880153,4,-0.22245376301280473,-0.20281892463851015,-0.2394264496030849,-0.06425772636970861
c_66391,alibaba,h120,120,nnls,-0.3750387391726251,-0.39880355423620006,0.023764815063574973,4,-0.3750387391726251,-0.39880355423620006,-0.47157448276041625,-1.351401181687046
c_66394,alibaba,h010,10,nnls,0.3913961712547013,0.0643259310032066,0.32707024025149467,4,0.3913961712547013,-0.4161134472513963,-0.31743231699286634,0.0643259310032066
c_66394,alibaba,h030,30,timesfm,0.48638563013165226,0.3365829120575252,0.14980271807412704,4,0.03079250474207562,-0.18244450266768286,0.48638563013165226,0.3365829120575252
c_66394,alibaba,h060,60,nnls,0.0956366676088225,0.05165268479532059,0.04398398281350191,4,0.0956366676088225,0.048132148205576764,0.05165268479532059,-0.15921283762114835
c_66394,alibaba,h120,120,timesfm,-0.07999182801940052,-0.4516139106637149,0.3716220826443144,4,-0.4516139106637149,-0.7563143919380906,-0.07999182801940052,-0.5438511577710401
c_66409,alibaba,h010,10,nnls,0.15275203858426378,0.1344901842948718,0.018261854289391977,4,0.15275203858426378,0.1344901842948718,-0.2596831262939574,-0.7270518318535464
c_66409,alibaba,h030,30,chronos2,-0.4526575854700856,-0.4712256905936285,0.0185681051235429,4,-0.4712256905936285,-0.4526575854700856,-0.6745475626403821,-0.604230985630692
c_66409,alibaba,h060,60,timesfm,-0.29862856523734727,-0.501119157909292,0.2024905926719447,4,-0.8356732464125036,-0.501119157909292,-0.29862856523734727,-0.678376137682777
c_66409,alibaba,h120,120,chronos2,0.021127235249095322,0.0056947115063606946,0.015432523742734627,4,0.0056947115063606946,0.021127235249095322,-0.6310405055022812,-0.6277738403231019
c_66415,alibaba,h010,10,chronos2,0.9761572336405053,0.9700301786961674,0.006127054944337962,4,0.9700301786961674,0.9761572336405053,0.9301756315218398,0.7530294682111367
c_66415,alibaba,h030,30,nnls,0.7563616279693878,0.756059302188788,0.0003023257805997437,4,0.7563616279693878,0.715209783870032,0.756059302188788,0.5258910712643461
c_66415,alibaba,h060,60,nnls,0.7626721317544448,0.6674651509454232,0.09520698080902157,4,0.7626721317544448,0.6674651509454232,0.6673087361027054,0.34202592420675015
c_66415,alibaba,h120,120,nnls,0.6456629140690078,0.4324024798394257,0.21326043422958207,4,0.6456629140690078,0.3204321293802175,0.4324024798394257,0.012554520659894153
c_66416,alibaba,h010,10,chronos2,0.9590081613667117,0.9557630802233109,0.0032450811434008298,4,0.9557630802233109,0.9590081613667117,0.9385596953236479,0.7783551326552742
c_66416,alibaba,h030,30,chronos2,0.9581797284217718,0.9555638667718468,0.002615861649925,4,0.9555638667718468,0.9581797284217718,0.9355960269488207,0.7206386451874893
c_66416,alibaba,h060,60,timesfm,0.860049693532281,0.7794760455685379,0.08057364796374311,4,0.7794760455685379,0.7347916390289202,0.860049693532281,0.5337030511138566
c_66416,alibaba,h120,120,nnls,0.6990333402186485,0.45572329083935015,0.24331004937929834,4,0.6990333402186485,0.45572329083935015,0.39406787975434454,0.09592299336061727
c_66418,alibaba,h010,10,nnls,0.7660600409461634,0.7274176908356986,0.038642350110464796,4,0.7660600409461634,0.7274176908356986,0.41213445985135155,0.42127308629999294
c_66418,alibaba,h030,30,chronos2,-0.37022131856630236,-0.3717887062232337,0.0015673876569313183,4,-0.3717887062232337,-0.37022131856630236,-0.6322337961615616,-0.6631326163851572
c_66418,alibaba,h060,60,chronos2,0.05936232318834411,-0.17593161463331652,0.23529393782166064,4,-0.17593161463331652,0.05936232318834411,-0.22572063948381094,-0.6746590716113012
c_66418,alibaba,h120,120,chronos2,-0.23936351088146268,-0.24194018220896174,0.0025766713274990583,4,-0.24194018220896174,-0.23936351088146268,-0.35512558570706365,-0.7555037725891787
c_66421,alibaba,h010,10,nnls,0.8165977253844641,0.7763584690249484,0.04023925635951564,4,0.8165977253844641,0.7763584690249484,0.41047106860328064,0.2824551062514892
c_66421,alibaba,h030,30,granite_ttm,-0.7808335761966627,-0.9002619748281493,0.11942839863148658,4,-0.9002619748281493,-0.9944429536769679,-1.2373594817698832,-0.7808335761966627
c_66421,alibaba,h060,60,nnls,-0.12304162427326104,-0.6463353436583277,0.5232937193850666,4,-0.12304162427326104,-1.0504312995043432,-0.9134975969729635,-0.6463353436583277
c_66421,alibaba,h120,120,granite_ttm,-0.579337186390283,-0.7242367105907017,0.14489952420041874,4,-0.7242367105907017,-1.102386148299201,-1.0047842010002328,-0.579337186390283
c_66426,alibaba,h010,10,nnls,0.728103536130793,0.6990932699022346,0.0290102662285584,4,0.728103536130793,0.6990932699022346,0.4659136234910466,0.20249591108079334
c_66426,alibaba,h030,30,granite_ttm,0.048395030681874895,-0.013085836556610664,0.06148086723848556,4,-0.013085836556610664,-0.019036940586419693,-0.01714028244301713,0.048395030681874895
c_66426,alibaba,h060,60,nnls,0.4447459866533251,0.37620808386457616,0.06853790278874894,4,0.4447459866533251,0.37620808386457616,0.31327250230299464,0.12939635522537485
c_66426,alibaba,h120,120,nnls,0.3622677403855705,-0.04433050327332233,0.40659824365889286,4,0.3622677403855705,-0.04433050327332233,-0.09100328411826042,-0.15972292303376
c_66476,alibaba,h010,10,nnls,0.7159826958327411,0.7014766896264792,0.014506006206261857,4,0.7159826958327411,0.7014766896264792,0.6183977715669523,0.24550701775704664
c_66476,alibaba,h030,30,timesfm,0.4890440420287211,0.42438749600715275,0.06465654602156834,4,0.42438749600715275,0.42104888578182664,0.4890440420287211,0.19814246420102
c_66476,alibaba,h060,60,nnls,0.2705334202582461,0.2008209542083903,0.06971246604985581,4,0.2705334202582461,0.18847782911802846,0.2008209542083903,-0.22577498336153234
c_66476,alibaba,h120,120,nnls,0.4365747470659267,0.2337814031862745,0.2027933438796522,4,0.4365747470659267,0.2337814031862745,0.19688211299982228,0.10245014394664287
c_66495,alibaba,h010,10,nnls,0.8783711366350967,0.8620923416008194,0.016278795034277316,4,0.8783711366350967,0.8620923416008194,0.8411490898763608,0.48016536366192997
c_66495,alibaba,h030,30,nnls,0.8204589546745154,0.7879019380924026,0.03255701658211274,4,0.8204589546745154,0.7746900164714494,0.7879019380924026,0.26490757773445217
c_66495,alibaba,h060,60,nnls,0.670919584117109,0.5845750326780799,0.08634455143902908,4,0.670919584117109,0.5628863758537819,0.5845750326780799,-0.026483450121633556
c_66495,alibaba,h120,120,timesfm,0.32475135483494544,0.20687021632427605,0.11788113851066939,4,0.20687021632427605,0.15253195305975076,0.32475135483494544,-0.6688093500327099
c_66509,alibaba,h010,10,nnls,0.8336646510061078,0.7905321052217679,0.04313254578433989,4,0.8336646510061078,0.7905321052217679,0.7300371751972172,0.5689696376272946
c_66509,alibaba,h030,30,nnls,0.7346192931590991,0.6016895527742347,0.13292974038486438,4,0.7346192931590991,0.6016895527742347,0.5728306428745475,0.3827119127946764
c_66509,alibaba,h060,60,nnls,0.6059502284152622,0.5809740397512229,0.02497618866403939,4,0.6059502284152622,0.5454812693669766,0.5809740397512229,0.34696548730596244
c_66509,alibaba,h120,120,nnls,0.3958048750404899,-0.146195095054672,0.5419999700951619,4,0.3958048750404899,-0.146195095054672,-0.2835092241808965,-0.29132526952406024
c_66519,alibaba,h010,10,nnls,0.7885226206437267,0.7872040756253861,0.001318545018340611,4,0.7885226206437267,0.7872040756253861,0.7383056760914892,0.6205061164139032
